ID,MIN
1783,121.855804
1784,2340.2512
1785,1918.6729
1786,2426.2112
1787,257.25146
1788,1388.5685
1789,2960.0547
1790,1913.427
1791,1519.394
1792,1553.0813
1793,501.55447
1794,24.956741
1795,555.4813
1796,0.5731944
1797,850.3166
1798,2351.7617
1799,310.44666
1800,639.73083
1801,1551.1927
1802,1314.5316
1803,161.37776
1804,781.002
1805,2473.9282
1806,2769.3694
1807,1622.2117
1808,1147.1235
1809,950.14496
1810,1334.0186
1811,419.39447
1812,994.7434
1813,8.16202
1814,2146.3167
1815,198.70236
1816,622.0405
1817,2692.8354
1818,1906.7234
1819,169.37248
1820,3360.355
1821,1542.7477
1822,602.0365
1823,1331.6495
1824,228.67061
1825,861.51917
1826,2356.1326
1827,2906.0505
1828,2475.2947
1829,234.45795
1830,522.3501
1831,7.6409225
1832,1969.0029
1833,963.18915
1834,993.7405
1835,19.780209
1836,367.38776
1837,1066.5367
1838,43.55784
1839,2822.1775
1840,1291.2609
1841,1240.2609
1842,1019.3743
1843,3.1704855
1844,62.82386
1845,543.5722
1846,683.3493
1847,1463.3677
1848,317.95004
1849,1814.484
1850,1256.989
1851,447.2397
1852,1432.4601
1853,359.96744
1854,62.201313
1855,252.89659
1856,1484.8323
1857,2067.4375
1858,373.44534
1859,1728.771
1860,1027.9358
1861,742.0164
1862,455.93134
1863,2188.6484
1864,47.812347
1865,2107.4058
1866,2539.007
1867,657.7985
1868,1587.1893
1869,1480.1666
1870,2775.6436
1871,2031.2765
1872,421.3744
1873,813.551
1874,1134.5233
1875,3029.3591
1876,2204.6057
1877,2493.7744
1878,331.45953
1879,934.05133
1880,83.369484
1881,1027.862
1882,256.4342
1883,1149.9025
1884,290.0751
1885,1332.3516
1886,1589.1144
1887,2521.6274
1888,1011.9202
1889,1791.446
1890,1735.2059
1891,1004.14124
1892,2411.6396
1893,7.6409225
1894,11.819706
1895,2466.898
1896,23.603756
1897,1707.9432
1898,1162.8097
1899,1205.4868
1900,1662.7444
1901,722.5027
1902,1457.1818
1903,2539.0515
1904,1456.7386
1905,79.77039
1906,294.8255
1907,18.440655
1908,567.8946
1909,379.6676
1910,648.01917
1911,2951.9214
1912,606.6154
1913,1084.29
1914,52.620686
1915,2613.9343
1916,2909.544
1917,1419.0969
1918,1417.1161
1919,118.68226
1920,540.5353
1921,1421.9625
1922,786.59924
1923,156.7515
1924,106.32396
1925,2442.3142
1926,2138.1814
1927,2746.9153
1928,2736.0854
1929,71.27262
1930,1972.3156
1931,1489.163
1932,291.79132
1933,1551.7283
1934,444.89853
1935,2232.6611
1936,1192.3141
1937,1954.462
1938,2711.6555
1939,465.35022
1940,2419.6326
1941,410.29614
1942,1399.782
1943,2737.0237
1944,2060.4824
1945,621.71783
1946,26.47131
1947,1191.1901
1948,2237.1448
1949,1693.8889
1950,1067.0594
1951,1202.5978
1952,56.50936
1953,55.612476
1954,283.0112
1955,1962.5706
1956,7.6409225
1957,1359.7539
1958,1023.8182
1959,1515.9473
1960,51.122704
1961,1936.3529
1962,2861.2122
1963,0.5557473
1964,130.70036
1965,1174.268
1966,514.27203
1967,7.8578963
1968,1571.2087
1969,36.88116
1970,2785.3901
1971,1746.7673
1972,1537.0903
1973,18.440655
1974,1993.3225
1975,852.7118
1976,874.7542
1977,1392.4943
1978,1505.768
1979,1616.0343
1980,583.44
1981,2743.5671
1982,2120.1506
1983,-19.629986
1984,748.057
1985,390.2231
1986,580.8118
1987,1808.8066
1988,1520.8907
1989,139.87007
1990,1083.8068
1991,1843.3796
1992,1312.2618
1993,984.6152
1994,137.96829
1995,244.49203
1996,2774.8806
1997,1346.9999
1998,993.04614
1999,1106.089
2000,341.73328
